# Lines not beginning with # have the following format: Gene name <tab> family origin <tab> gene history string <tab> locusIsland <tab> initialFamily <tab> originFamily <tab> locusFamily <tab> locFamMRCA <tab> gene description.
########### Begin contig
  62_S_marcescens_Db11-SMDB11_RS00295			444	42	428	444	s0	ilvI - acetolactate synthase 3 large subunit
  63_S_marcescens_Db11-SMDB11_RS00300			3127	1136	3011	3127	s0	ilvN - acetolactate synthase small subunit
  64_S_marcescens_Db11-SMDB11_RS00305			4464	2278	4325	4464	s0	cra - catabolite repressor/activator
  65_S_marcescens_Db11-SMDB11_RS00310			3129	1137	3013	3129	S_marcescens_Db11	L-alanine exporter AlaE
  66_S_marcescens_Db11-SMDB11_RS00315			3130	1138	3014	3130	s0	mraZ - division/cell wall cluster transcriptional repressor MraZ
  67_S_marcescens_Db11-SMDB11_RS00320			3131	1139	3015	3131	s0	rsmH - 16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH
  68_S_marcescens_Db11-SMDB11_RS00325			3132	1140	3016	3132	s0	ftsL - cell division protein FtsL
  69_S_marcescens_Db11-SMDB11_RS00330			1297	178	1238	1297	s0	peptidoglycan glycosyltransferase FtsI
  70_S_marcescens_Db11-SMDB11_RS00335			3133	1141	3017	3133	s0	murE - UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase
  71_S_marcescens_Db11-SMDB11_RS00340			3134	1142	3018	3134	s0	murF - UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase
  72_S_marcescens_Db11-SMDB11_RS00345			3135	1143	3019	3135	s0	mraY - phospho-N-acetylmuramoyl-pentapeptide- transferase
  73_S_marcescens_Db11-SMDB11_RS00350			3136	1144	3020	3136	s0	murD - UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
  74_S_marcescens_Db11-SMDB11_RS00355			2667	775	2561	2667	s0	ftsW - cell division protein FtsW
  75_S_marcescens_Db11-SMDB11_RS00360			3137	1145	3021	3137	s0	murG - undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
  76_S_marcescens_Db11-SMDB11_RS00365			2669	777	2563	2669	s0	murC - UDP-N-acetylmuramate--L-alanine ligase
  77_S_marcescens_Db11-SMDB11_RS00370			2671	779	2565	2671	s0	D-alanine--D-alanine ligase
  78_S_marcescens_Db11-SMDB11_RS00375			3138	1146	3022	3138	s0	ftsQ - cell division protein FtsQ
  79_S_marcescens_Db11-SMDB11_RS00380			3139	1147	3023	3139	s0	ftsA - cell division protein FtsA
  80_S_marcescens_Db11-SMDB11_RS00385			3140	1148	3024	3140	s0	ftsZ - cell division protein FtsZ
  81_S_marcescens_Db11-SMDB11_RS00390			3141	1149	3025	3141	s0	lpxC - UDP-3-O-acyl-N-acetylglucosamine deacetylase
  82_S_marcescens_Db11-SMDB11_RS00395			11234	6889	11028	11234	S_marcescens_Db11	DUF721 domain-containing protein
  83_S_marcescens_Db11-SMDB11_RS00400			3142	1150	3026	3142	s0	secM - secA translation cis-regulator SecM
  84_S_marcescens_Db11-SMDB11_RS00405			3143	1151	3027	3143	s0	secA - preprotein translocase subunit SecA
  85_S_marcescens_Db11-SMDB11_RS00410			2411	566	2311	2411	s0	mutT - 8-oxo-dGTP diphosphatase MutT
  86_S_marcescens_Db11-SMDB11_RS00415			3144	1152	3028	3144	s0	yacG - DNA gyrase inhibitor YacG
  87_S_marcescens_Db11-SMDB11_RS00420			3145	1153	3029	3145	s0	zapD - cell division protein ZapD
  88_S_marcescens_Db11-SMDB11_RS00425			3146	1154	3030	3146	s0	coaE - dephospho-CoA kinase
  89_S_marcescens_Db11-SMDB11_RS00430			3147	1155	3031	3147	s0	GMP reductase
  90_S_marcescens_Db11-SMDB11_RS00435			2866	944	2756	2866	s0	hofC - protein transport protein HofC
  91_S_marcescens_Db11-SMDB11_RS00440			1500	224	1436	1500	s0	gspE - type II secretion system protein GspE
  92_S_marcescens_Db11-SMDB11_RS00445			3148	1156	3032	3148	s0	ppdD - prepilin peptidase-dependent pilin
  93_S_marcescens_Db11-SMDB11_RS00450			3149	1157	3033	3149	s0	nadC - carboxylating nicotinate-nucleotide diphosphorylase
  94_S_marcescens_Db11-SMDB11_RS00455			3150	1158	3034	3150	s0	ampD - 1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
  95_S_marcescens_Db11-SMDB11_RS00460			3151	1159	3035	3151	s0	ampE - beta-lactamase regulator AmpE
  96_S_marcescens_Db11-SMDB11_RS00465			2250	446	2150	2250	s0	hemL - glutamate-1-semialdehyde 2,1-aminomutase
  97_S_marcescens_Db11-SMDB11_RS00470			2674	781	2568	2674	s0	clcA - H(+)/Cl(-) exchange transporter ClcA
  98_S_marcescens_Db11-SMDB11_RS00475			2532	658	2427	2532	s0	erpA - iron-sulfur cluster insertion protein ErpA
  99_S_marcescens_Db11-SMDB11_RS00480			11235	6890	11029	11235	S_marcescens_Db11	hypothetical protein
  100_S_marcescens_Db11-SMDB11_RS00485			2836	918	2726	2836	s0	TRIC cation channel family protein
  101_S_marcescens_Db11-SMDB11_RS00490			2888	965	2778	2888	s0	btuF - vitamin B12 ABC transporter substrate-binding protein BtuF
  102_S_marcescens_Db11-SMDB11_RS00495			3152	1160	3036	3152	s0	mtnN - 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
  103_S_marcescens_Db11-SMDB11_RS00500			3153	1161	3037	3153	s0	dgt - dGTPase
  104_S_marcescens_Db11-SMDB11_RS00505			1122	145	1074	1122	s0	degP - serine endoprotease DegP
  105_S_marcescens_Db11-SMDB11_RS00510			3154	1162	3038	3154	s0	barA - two-component sensor histidine kinase BarA
  106_S_marcescens_Db11-SMDB11_RS00515			2535	661	2430	2535	s0	rlmD - 23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
  107_S_marcescens_Db11-SMDB11_RS00520			2676	783	2570	2676	s0	relA - GTP diphosphokinase
  108_S_marcescens_Db11-SMDB11_RS00525			3155	1163	3039	3155	s0	mazG - nucleoside triphosphate pyrophosphohydrolase
  109_S_marcescens_Db11-SMDB11_RS00530			3156	1164	3040	3156	s0	pyrG - CTP synthase (glutamine hydrolyzing)
  110_S_marcescens_Db11-SMDB11_RS00535			2928	987	2817	2928	s0	eno - phosphopyruvate hydratase
  111_S_marcescens_Db11-SMDB11_RS00540			11236	6891	11030	11236	S_marcescens_Db11	NAD(P)/FAD-dependent oxidoreductase
  112_S_marcescens_Db11-SMDB11_RS00545			11237	6892	11031	11237	S_marcescens_Db11	hypothetical protein
  113_S_marcescens_Db11-SMDB11_RS00550			9673	5328	9467	9673	S_marcescens_Db11	methionine gamma-lyase
  114_S_marcescens_Db11-SMDB11_RS00555			138	10	135	138	S_marcescens_Db11	amino acid permease
  115_S_marcescens_Db11-SMDB11_RS00560			4913	2519	4760	4913	S_marcescens_Db11	hutH - histidine ammonia-lyase
  116_S_marcescens_Db11-SMDB11_RS00565			4914	2520	4761	4914	S_marcescens_Db11	hutU - urocanate hydratase
  117_S_marcescens_Db11-SMDB11_RS00570			1335	185	1275	1335	S_marcescens_Db11	aromatic acid/H+ symport family MFS transporter
  118_S_marcescens_Db11-SMDB11_RS00575			3158	1165	3041	3158	s0	queE - 7-carboxy-7-deazaguanine synthase QueE
  119_S_marcescens_Db11-SMDB11_RS00580			11238	6893	11032	11238	S_marcescens_Db11	GNAT family N-acetyltransferase
  120_S_marcescens_Db11-SMDB11_RS00585			3159	1166	3042	3159	s0	queD - 6-carboxytetrahydropterin synthase QueD
  121_S_marcescens_Db11-SMDB11_RS00590			2983	1024	2871	2983	s0	cysJ - NADPH-dependent assimilatory sulfite reductase flavoprotein subunit
  122_S_marcescens_Db11-SMDB11_RS00595			3160	1167	3043	3160	s0	cysI - assimilatory sulfite reductase (NADPH) hemoprotein subunit
  123_S_marcescens_Db11-SMDB11_RS00600			3161	1168	3044	3161	s0	phosphoadenylyl-sulfate reductase
  124_S_marcescens_Db11-SMDB11_RS00605			3162	1169	3045	3162	s0	aminopeptidase
  125_S_marcescens_Db11-SMDB11_RS00610			1674	261	1596	1674	s0	cobA - siroheme synthase CysG
  126_S_marcescens_Db11-SMDB11_RS00615			3163	1170	3046	3163	s0	cysD - sulfate adenylyltransferase subunit CysD
  127_S_marcescens_Db11-SMDB11_RS00620			2427	580	2327	2427	s0	cysN - sulfate adenylyltransferase subunit CysN
  128_S_marcescens_Db11-SMDB11_RS00625			3164	1171	3047	3164	s0	cysC - adenylyl-sulfate kinase
  129_S_marcescens_Db11-SMDB11_RS00630			10185	5840	9979	10185	S_marcescens_Db11	DUF3561 family protein
  130_S_marcescens_Db11-SMDB11_RS00635			1238	168	1187	1238	S_marcescens_Db11	amino acid ABC transporter ATP-binding protein
  131_S_marcescens_Db11-SMDB11_RS00640			6071	3105	5880	6071	S_marcescens_Db11	amino acid ABC transporter permease
  132_S_marcescens_Db11-SMDB11_RS00645			6054	3096	5863	6054	S_marcescens_Db11	basic amino acid ABC transporter substrate-binding protein
  133_S_marcescens_Db11-SMDB11_RS00650			3165	1172	3048	3165	s0	ftsB - cell division protein FtsB
  134_S_marcescens_Db11-SMDB11_RS00655			3166	1173	3049	3166	s0	ispD - 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
  135_S_marcescens_Db11-SMDB11_RS00660			3167	1174	3050	3167	s0	ispF - 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
  136_S_marcescens_Db11-SMDB11_RS00665			3168	1175	3051	3168	s0	truD - tRNA pseudouridine(13) synthase TruD
  137_S_marcescens_Db11-SMDB11_RS00670			3169	1176	3052	3169	s0	surE - 5'/3'-nucleotidase SurE
  138_S_marcescens_Db11-SMDB11_RS00675			3170	1177	3053	3170	s0	protein-L-isoaspartate(D-aspartate) O-methyltransferase
  139_S_marcescens_Db11-SMDB11_RS00680			1174	156	1124	1174	s0	nlpD - murein hydrolase activator NlpD
  140_S_marcescens_Db11-SMDB11_RS00685			2505	634	2400	2505	s0	rpoS - RNA polymerase sigma factor RpoS
  141_S_marcescens_Db11-SMDB11_RS00690			3174	1178	3055	3174	S_marcescens_Db11	mutS - DNA mismatch repair protein MutS
  142_S_marcescens_Db11-SMDB11_RS24760			11239	6894	11033	11239	S_marcescens_Db11	hypothetical protein
  143_S_marcescens_Db11-SMDB11_RS00695			10186	5841	9980	10186	S_marcescens_Db11	Fic family protein
  144_S_marcescens_Db11-SMDB11_RS00700			11240	6895	11034	11240	S_marcescens_Db11	hypothetical protein
  145_S_marcescens_Db11-SMDB11_RS00705			553	56	535	553	S_marcescens_Db11	aldo/keto reductase
  146_S_marcescens_Db11-SMDB11_RS00710			9226	4881	9020	9226	S_marcescens_Db11	glucose 1-dehydrogenase
  147_S_marcescens_Db11-SMDB11_RS00715			2020	349	1932	2020	S_marcescens_Db11	LysR family transcriptional regulator
  148_S_marcescens_Db11-SMDB11_RS00720			2620	734	2514	2620	s0	PTS sugar transporter subunit IIB
  149_S_marcescens_Db11-SMDB11_RS00725			2479	617	2375	2479	s0	chbC - PTS N,N'-diacetylchitobiose transporter subunit IIC
  150_S_marcescens_Db11-SMDB11_RS00730			24	3	22	24	s0	glycoside hydrolase family 1 protein
  151_S_marcescens_Db11-SMDB11_RS00735			2211	412	2112	2211	s0	chbR - transcriptional regulator ChbR
  152_S_marcescens_Db11-SMDB11_RS00740			2122	379	2026	2122	s0	chbG - chitin disaccharide deacetylase
  153_S_marcescens_Db11-SMDB11_RS00745			10043	5698	9837	10043	S_marcescens_Db11	MFS transporter
  154_S_marcescens_Db11-SMDB11_RS00750			2837	919	2727	2837	s0	pncC - nicotinamide-nucleotide amidase
  155_S_marcescens_Db11-SMDB11_RS00755			3175	1179	3056	3175	s1	recA - recombinase RecA
  156_S_marcescens_Db11-SMDB11_RS00760			3176	1180	3057	3176	s0	recX - recombination regulator RecX
  157_S_marcescens_Db11-SMDB11_RS24765			11241	6896	11035	11241	S_marcescens_Db11	hypothetical protein
  158_S_marcescens_Db11-SMDB11_RS00765			3177	1181	3058	3177	s0	alaS - alanine--tRNA ligase
  159_S_marcescens_Db11-SMDB11_RS00770			3178	1182	3059	3178	s1	csrA - carbon storage regulator CsrA
  160_S_marcescens_Db11-SMDB11_RS00795			2307	480	2207	2307	s0	yqaB - fructose-1-phosphate/6-phosphogluconate phosphatase
  161_S_marcescens_Db11-SMDB11_RS00800			4916	2521	4763	4916	s0	DedA family protein
  162_S_marcescens_Db11-SMDB11_RS00805			3179	1183	3060	3179	s0	gshA - glutamate--cysteine ligase
  163_S_marcescens_Db11-SMDB11_RS00810			3180	1184	3061	3180	s0	luxS - S-ribosylhomocysteine lyase
  164_S_marcescens_Db11-SMDB11_RS00815			2537	663	2432	2537	s0	HlyC/CorC family transporter
  165_S_marcescens_Db11-SMDB11_RS00820			3181	1185	3062	3181	s0	inner membrane protein YpjD
  166_S_marcescens_Db11-SMDB11_RS00825			3182	1186	3063	3182	s0	ffh - signal recognition particle protein
  167_S_marcescens_Db11-SMDB11_RS00830			3183	1187	3064	3183	s0	rpsP - 30S ribosomal protein S16
  168_S_marcescens_Db11-SMDB11_RS00835			3184	1188	3065	3184	s1	rimM - ribosome maturation factor RimM
  169_S_marcescens_Db11-SMDB11_RS00840			4917	2522	4764	4917	s0	trmD - tRNA (guanosine(37)-N1)-methyltransferase TrmD
  170_S_marcescens_Db11-SMDB11_RS00845			3185	1189	3066	3185	s1	rplS - 50S ribosomal protein L19
  171_S_marcescens_Db11-SMDB11_RS00850			4739	2434	4589	4739	S_marcescens_Db11	ogr/Delta-like zinc finger family protein
  172_S_marcescens_Db11-SMDB11_RS00855			5345	2759	5170	5345	s0	lysozyme
  173_S_marcescens_Db11-SMDB11_RS00860			10411	6066	10205	10411	S_marcescens_Db11	hypothetical protein
  174_S_marcescens_Db11-SMDB11_RS00865			3186	1190	3067	3186	S_marcescens_Db11	DUF481 domain-containing protein
  175_S_marcescens_Db11-SMDB11_RS00870			475	46	458	475	s0	3-deoxy-7-phosphoheptulonate synthase
  176_S_marcescens_Db11-SMDB11_RS00875			3188	1191	3069	3188	s0	tyrA - bifunctional chorismate mutase/prephenate dehydrogenase
  177_S_marcescens_Db11-SMDB11_RS00880			3189	1192	3070	3189	s0	pheA - bifunctional chorismate mutase/prephenate dehydratase
  178_S_marcescens_Db11-SMDB11_RS24580			11242	6897	11036	11242	S_marcescens_Db11	hypothetical protein
  179_S_marcescens_Db11-SMDB11_RS00885			2677	784	2571	2677	s1	raiA - ribosome-associated translation inhibitor RaiA
  180_S_marcescens_Db11-SMDB11_RS00890			3190	1193	3071	3190	s0	bamD - outer membrane protein assembly factor BamD
  181_S_marcescens_Db11-SMDB11_RS00895			2395	551	2295	2395	s0	rluD - 23S rRNA pseudouridine(1911/1915/1917) synthase RluD
  182_S_marcescens_Db11-SMDB11_RS00900			2929	988	2818	2929	s0	pgeF - polyphenol oxidase
  183_S_marcescens_Db11-SMDB11_RS00905			584	60	566	584	s0	clpB - ATP-dependent chaperone ClpB
  184_S_marcescens_Db11-SMDB11_RS00935			2560	685	2454	2560	s0	dkgB - 2,5-didehydrogluconate reductase DkgB
  185_S_marcescens_Db11-SMDB11_RS00940			3090	1109	2974	3090	s0	LysR family transcriptional regulator
  186_S_marcescens_Db11-SMDB11_RS00945			5287	2736	5115	5287	s0	MFS transporter
  187_S_marcescens_Db11-SMDB11_RS00950			3191	1194	3072	3191	s0	endonuclease/exonuclease/phosphatase family protein
  188_S_marcescens_Db11-SMDB11_RS00955			3192	1195	3073	3192	s0	mltD - murein transglycosylase D
  189_S_marcescens_Db11-SMDB11_RS23890			2679	786	2573	2679	s0	gloB - hydroxyacylglutathione hydrolase
  190_S_marcescens_Db11-SMDB11_RS00965			3193	1196	3074	3193	s0	class I SAM-dependent methyltransferase
  191_S_marcescens_Db11-SMDB11_RS00970			3194	1197	3075	3194	s0	rnhA - ribonuclease HI
  192_S_marcescens_Db11-SMDB11_RS00975			2682	789	2576	2682	s0	dnaQ - DNA polymerase III subunit epsilon
  193_S_marcescens_Db11-SMDB11_RS00985			7301	3731	7095	7301	S_marcescens_Db11	TonB-dependent siderophore receptor
  194_S_marcescens_Db11-SMDB11_RS00990			9985	5640	9779	9985	S_marcescens_Db11	siderophore-interacting protein
  195_S_marcescens_Db11-SMDB11_RS00995			4683	2397	4537	4683	s0	amidohydrolase
  196_S_marcescens_Db11-SMDB11_RS01000			1913	319	1827	1913	S_marcescens_Db11	pyridoxal phosphate-dependent aminotransferase
  197_S_marcescens_Db11-SMDB11_RS01005			6168	3159	5975	6168	S_marcescens_Db11	methylthioribulose 1-phosphate dehydratase
  198_S_marcescens_Db11-SMDB11_RS01010			6781	3461	6583	6781	S_marcescens_Db11	mtnC - acireductone synthase
  199_S_marcescens_Db11-SMDB11_RS01015			6783	3462	6585	6783	S_marcescens_Db11	acireductone dioxygenase
  200_S_marcescens_Db11-SMDB11_RS01020			6784	3463	6586	6784	S_marcescens_Db11	mtnA - S-methyl-5-thioribose-1-phosphate isomerase
  201_S_marcescens_Db11-SMDB11_RS01025			6787	3464	6589	6787	S_marcescens_Db11	S-methyl-5-thioribose kinase
  202_S_marcescens_Db11-SMDB11_RS01030			1640	252	1567	1640	S_marcescens_Db11	Hok/Gef family protein
  203_S_marcescens_Db11-SMDB11_RS01035			3195	1198	3076	3195	s0	fadE - acyl-CoA dehydrogenase FadE
  204_S_marcescens_Db11-SMDB11_RS01040			2683	790	2577	2683	s0	lpcA - D-sedoheptulose 7-phosphate isomerase
  205_S_marcescens_Db11-SMDB11_RS01045			3196	1199	3077	3196	s0	class II glutamine amidotransferase
  206_S_marcescens_Db11-SMDB11_RS01050			2985	1026	2873	2985	s1	murein L,D-transpeptidase
  207_S_marcescens_Db11-SMDB11_RS01055			6788	3465	6590	6788	s0	Na(+)-translocating NADH-quinone reductase subunit A
  208_S_marcescens_Db11-SMDB11_RS01060			6357	3259	6162	6357	s0	NADH:ubiquinone reductase (Na(+)-transporting) subunit B
  209_S_marcescens_Db11-SMDB11_RS01065			6789	3466	6591	6789	s0	Na(+)-translocating NADH-quinone reductase subunit C
  210_S_marcescens_Db11-SMDB11_RS01070			6238	3201	6044	6238	s0	NADH:ubiquinone reductase (Na(+)-transporting) subunit D
  211_S_marcescens_Db11-SMDB11_RS01075			6239	3202	6045	6239	s0	nqrE - NADH:ubiquinone reductase (Na(+)-transporting) subunit E
  212_S_marcescens_Db11-SMDB11_RS01080			6157	3154	5964	6157	s0	nqrF - NADH:ubiquinone reductase (Na(+)-transporting) subunit F
  213_S_marcescens_Db11-SMDB11_RS01085			2054	358	1963	2054	S_marcescens_Db11	FAD:protein FMN transferase
  214_S_marcescens_Db11-SMDB11_RS01090			6790	3467	6592	6790	s0	nqrM - (Na+)-NQR maturation NqrM
  215_S_marcescens_Db11-SMDB11_RS01095			6358	3260	6163	6358	s0	glycerophosphodiester phosphodiesterase
  216_S_marcescens_Db11-SMDB11_RS01100			2543	668	2437	2543	s0	dinB - DNA polymerase IV
  217_S_marcescens_Db11-SMDB11_RS01105			3197	1200	3078	3197	s0	pepD - beta-Ala-His dipeptidase
  218_S_marcescens_Db11-SMDB11_RS01110			3198	1201	3079	3198	s2	gpt - xanthine phosphoribosyltransferase
  219_S_marcescens_Db11-SMDB11_RS01115			3199	1202	3080	3199	s0	frsA - esterase FrsA
  220_S_marcescens_Db11-SMDB11_RS01120			4918	2523	4765	4918	s0	crl - sigma factor-binding protein Crl
  221_S_marcescens_Db11-SMDB11_RS01125			3200	1203	3081	3200	s0	proB - glutamate 5-kinase
  222_S_marcescens_Db11-SMDB11_RS01130			3201	1204	3082	3201	s0	proA - glutamate-5-semialdehyde dehydrogenase
  223_S_marcescens_Db11-SMDB11_RS01140			11243	6898	11037	11243	S_marcescens_Db11	TM2 domain-containing protein
  224_S_marcescens_Db11-SMDB11_RS01145			11244	6899	11038	11244	S_marcescens_Db11	hypothetical protein
